player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Norman Powell,powelno01,2020,2466,1148,0.765750751,0.186271085,0.952021836,-0.612935397,0.713787213,0.100851816,0.495544618,0.271645351,0.767189969,2.069066444,2.069066444,0,0.589821894,0.504610325,1.094432219,0.446462618
Taurean Prince,princta02,2020,3671,1728,-2.54322139,0.143104013,-2.400117376,3.393641033,-1.143552952,2.250088081,-1.43485281,-0.131666248,-1.566519059,1.049316179,1.049316179,0,-0.981586356,-0.085660937,-1.067247293,0.579779811
Julius Randle,randlju01,2020,3928,1893,-1.202732129,-0.527437445,-1.730169575,0.947301854,2.600175434,3.547477288,-0.747668572,0.129344841,-0.618323731,2.057155962,2.057155962,0,-0.783159394,-0.246442546,-1.02960194,-0.0810418
Josh Reaves,reavejo02,2020,3,1,-28.24095804,-24.96912229,-53.21008033,-64.32009727,-21.05351132,-85.37360859,-37.71169977,-25.74526328,-63.45696305,-0.03025449,-0.03025449,0,-21.47946777,-21.72723705,-43.20670482,-2.365858615
Cam Reddish,reddica01,2020,3167,1435,-3.398162619,-0.099059143,-3.497221762,-1.405741404,-0.719996732,-2.125738136,-3.157994611,-0.170876083,-3.328870695,-0.427835868,-0.427835868,0,-2.55712673,-0.443952711,-3.001079441,0.968545793
JJ Redick,redicjj01,2020,3147,1425,2.473432995,-2.931050485,-0.45761749,1.378167199,-2.3745605,-0.996393301,2.378699013,-2.987246861,-0.608547848,1.57380656,1.57380656,0,2.787483147,-3.017661149,-0.230178003,1.107231592
Naz Reid,reidna01,2020,801,366,-0.118112471,0.262834231,0.14472176,3.527958697,2.235708023,5.763666721,0.695062887,0.718910634,1.413973521,0.781106474,0.781106474,0,0.862134548,1.533840855,2.395975403,0.466395732
Josh Richardson,richajo01,2020,3022,1445,-0.353976679,0.778203375,0.424226697,0.065940774,1.753000755,1.818941529,-0.282642647,0.990589649,0.707947002,2.536502952,2.536502952,0,0.074374063,1.576053706,1.650427769,-0.513494498
Austin Rivers,riverau01,2020,2846,1293,0.016773883,-1.906427911,-1.889654028,3.755291318,-3.621924244,0.133367074,0.728507323,-2.393429301,-1.664921979,0.713443198,0.713443198,0,0.303680459,-2.215802996,-1.912122537,-0.337864966
Duncan Robinson,robindu01,2020,3653,1766,2.051946766,-1.089861001,0.962085765,6.478240953,0.992679271,7.470920224,3.06365661,-0.723746837,2.339909773,4.574233789,4.574233789,0,2.810486758,-0.918202173,1.892284585,-0.263456292
Glenn Robinson III,robingl02,2020,3467,1638,-1.327795697,-1.790333614,-3.118129312,1.426573116,-3.458399144,-2.031826028,-0.775965093,-2.224323872,-3.000288965,-0.210185232,-0.210185232,0,-1.519985943,-1.456920448,-2.97690639,-0.508427306
Jerome Robinson,robinje01,2020,1466,642,-4.079254459,-0.552050695,-4.631305154,-4.008186004,3.073652241,-0.934533763,-4.357199036,0.140462295,-4.216736741,-0.478280412,-0.478280412,0,-3.978999332,-0.448287237,-4.427286568,0.559671619
Justin Robinson,robinju01,2020,101,49,-4.841098096,-3.059317155,-7.900415251,3.591271877,11.33591502,14.9271869,-3.350500672,-0.121224714,-3.471725386,-0.017887803,-0.017887803,0,-3.13070167,-5.146183322,-8.276884993,-0.87754535
Mitchell Robinson,robinmi01,2020,2693,1287,1.199547258,1.225452324,2.424999581,0.191557295,1.195055539,1.386612834,1.115970435,1.351878348,2.467848783,3.412748466,3.412748466,0,0.47711583,1.387350148,1.864465978,-0.400051834
Isaiah Roby,robyis01,2020,26,11,-11.33801851,-4.48518624,-15.82320475,-8.04637626,5.212740971,-2.83363529,-11.32566269,-2.714722514,-14.04038521,-0.064520618,-0.064520618,0,-8.153617655,-5.173624459,-13.32724211,1.862544539
Rajon Rondo,rondora01,2020,1936,915,-0.27382334,-2.586522432,-2.860345772,-1.310675327,-2.937696876,-4.248372203,-0.552846142,-2.863003324,-3.415849467,-0.310309041,-0.310309041,0,-0.444955221,-2.217077954,-2.662033175,-0.174444257
Derrick Rose,rosede01,2020,2752,1298,2.807132303,-2.133899327,0.673232976,1.480799971,-1.982668751,-0.50186878,2.717876707,-2.208613836,0.509262871,2.166291675,2.166291675,0,1.959995618,-3.377093469,-1.417097851,0.372428488
Terrence Ross,rosste01,2020,3261,1568,1.127433607,-1.299841486,-0.172407879,-3.391454021,2.336192211,-1.05526181,0.304247788,-0.660623807,-0.356376019,1.906788762,1.906788762,0,0.828919871,-0.415360593,0.413559278,-0.431321304
Terry Rozier,roziete01,2020,4065,2012,0.06718812,-0.374373551,-0.307185431,-5.775317711,-3.091466058,-8.866783768,-1.053516034,-0.933129382,-1.986645416,0.778456408,0.778456408,0,-0.904240487,-1.335393248,-2.239633734,-0.669794711
Ricky Rubio,rubiori01,2020,3580,1660,0.623102161,-0.503918882,0.11918328,3.19805375,2.027637233,5.225690983,1.201422358,0.008516705,1.209939062,3.384327731,3.384327731,0,0.564054996,0.940317361,1.504372357,0.928733477
D'Angelo Russell,russeda01,2020,2817,1297,4.042299211,-3.393592456,0.648706755,0.557934951,-4.044889311,-3.486954359,3.74238204,-3.724324282,0.018057758,1.843132864,1.843132864,0,3.706351979,-3.149833039,0.55651894,1.655275769
Domantas Sabonis,sabondo01,2020,4056,1967,1.026740851,-0.658201735,0.368539116,2.659712751,1.591927541,4.251640292,1.414783062,-0.257349776,1.157433286,3.901217567,3.901217567,0,1.396347412,0.151706878,1.548054291,-0.524001501
JaKarr Sampson,sampsja02,2020,585,280,-3.454950397,1.346875722,-2.108074674,-0.453851581,-1.523648741,-1.977500322,-3.020164784,0.79185065,-2.228314134,0.074212364,0.074212364,0,-3.654486885,0.38938279,-3.265104095,-0.429317745
Dario Saric,saricda01,2020,2811,1316,-1.126084655,0.16204593,-0.964038725,-0.592167145,-2.941656686,-3.533823832,-1.08757498,-0.462966423,-1.550541403,0.80661336,0.80661336,0,-1.50689843,-0.133373063,-1.640271493,0.160772452
Tomas Satoransky,satorto01,2020,3656,1737,-0.088318687,0.531967246,0.443648559,3.101839473,-0.415205771,2.686633702,0.62392481,0.380536192,1.004461002,3.327006332,3.327006332,0,0.274403802,0.712839658,0.98724346,-0.00804433
Admiral Schofield,schofad01,2020,628,292,-1.780603272,-3.623307687,-5.403910959,-2.537361862,-0.6336157,-3.170977563,-2.050803786,-3.120891895,-5.171695681,-0.359438569,-0.359438569,0,-1.828824485,-3.662510657,-5.491335143,-0.379453785
Dennis Schroder,schrode01,2020,3871,1827,0.422178582,-0.423253833,-0.001075251,-3.199578523,9.687533866,6.487955344,-0.318150275,1.61747793,1.299327656,3.804773678,3.804773678,0,-0.483708807,1.274762449,0.791053642,0.817736659
Mike Scott,scottmi01,2020,2141,1005,-0.355657355,-1.740493233,-2.096150589,1.885384152,0.934421093,2.819805245,0.095148741,-1.319964695,-1.224815954,0.777988801,0.777988801,0,0.326151304,-1.708734747,-1.382583443,-0.528491154
Thabo Sefolosha,sefolth01,2020,951,428,-2.493729418,1.588810233,-0.904919186,0.200941267,-0.482337428,-0.281396161,-2.163495689,1.23397141,-0.929524279,0.39791153,0.39791153,0,-1.968293211,0.893351395,-1.074941816,0.098108613
Collin Sexton,sextoco01,2020,4061,1942,0.83011263,-3.92713644,-3.09702381,1.673657179,-7.743897517,-6.070240339,1.103162114,-4.902707569,-3.799545455,-1.04106283,-1.04106283,0,0.795132842,-4.574874783,-3.779741942,0.114241416
Landry Shamet,shamela01,2020,2640,1228,0.683686089,-1.559522826,-0.875836737,1.374125126,-1.800794061,-0.426668936,0.834944395,-1.749813533,-0.914869138,1.147849015,1.147849015,0,0.32432778,-0.616924241,-0.292596462,-0.169265382
Marial Shayok,shayoma01,2020,24,10,-1.437040889,0.303138784,-1.133902106,4.01964013,-21.01573252,-16.99609239,-0.386977034,-4.198369282,-4.585346316,-0.009401245,-0.009401245,0,1.236676749,-3.229056576,-1.992379826,0.406507761
Iman Shumpert,shumpim01,2020,501,241,-4.065453861,1.434514,-2.630939861,-4.184480823,-1.196610989,-5.381091812,-4.336915377,0.956023203,-3.380892174,-0.077572765,-0.077572765,0,-3.547024756,0.368925401,-3.178099355,-0.000790034
Pascal Siakam,siakapa01,2020,3653,1724,0.158589346,-0.279068537,-0.120479191,3.867563481,2.777476449,6.64503993,0.907158496,0.278194152,1.185352648,3.466802325,3.466802325,0,1.632018559,0.483454446,2.115473005,0.156984546
Chris Silva,silvach01,2020,653,306,-0.763319715,-2.396572646,-3.15989236,-0.425808749,-2.04735243,-2.473161179,-0.787152524,-2.544081687,-3.331234211,-0.091802135,-0.091802135,0,-1.18468031,-2.184931023,-3.369611333,1.190875811
Ben Simmons,simmobe01,2020,4060,1930,0.473961252,2.237373417,2.711334668,0.118880622,0.170295713,0.289176335,0.434225044,1.902776751,2.337001795,5.064369563,5.064369563,0,1.345433806,3.279219396,4.624653202,1.125775155
Anfernee Simons,simonan01,2020,2840,1323,-1.769063435,-3.681665603,-5.450729039,-4.989918253,-3.275444504,-8.265362757,-2.567072538,-3.773574948,-6.340647486,-2.411842448,-2.411842448,0,-2.223072596,-3.389680921,-5.612753517,-0.497802369
Alen Smailagic,smailal01,2020,304,139,-1.323770476,-0.915080818,-2.238851294,3.818859982,-1.146556415,2.672303568,-0.237199077,-0.930388217,-1.167587294,0.113074705,0.113074705,0,-0.88686346,-2.017211238,-2.904074698,0.775957124
Marcus Smart,smartma01,2020,3260,1542,1.631948015,2.208103625,3.84005164,-2.787310724,3.477256765,0.689946041,0.769633975,2.569988992,3.339622967,4.810774703,4.810774703,0,1.045717167,3.063180179,4.108897346,0.423699297
Dennis Smith Jr.,smithde03,2020,1132,537,-4.442283105,0.080586531,-4.361696574,-6.484692125,-3.921643072,-10.4063352,-5.070203598,-0.706121337,-5.776324936,-0.829139807,-0.829139807,0,-3.645835194,-0.333356447,-3.979191641,-0.000594426
Ish Smith,smithis01,2020,3367,1549,-0.459629366,-3.445779172,-3.905408538,-0.376300245,0.027160087,-0.349140157,-0.484980287,-2.863381789,-3.348362075,-0.467999156,-0.467999156,0,-0.353461651,-3.005571749,-3.3590334,-1.054247684
Zhaire Smith,smithzh01,2020,72,32,-8.246567376,-0.436526797,-8.683094173,-2.579293489,-9.77830468,-12.35759817,-7.547504674,-2.437567983,-9.985072657,-0.11885128,-0.11885128,0,-8.185928294,-0.968080633,-9.154008928,0.629318993
Tony Snell,snellto01,2020,3131,1521,0.53234339,-1.872625927,-1.340282537,-2.761249526,-1.897345618,-4.658595144,-0.09730208,-1.964767297,-2.062069377,0.528408853,0.528408853,0,-0.809139077,-2.190808978,-2.999948055,-1.038753513
Omari Spellman,spellom01,2020,1890,886,-2.641496359,-1.738654308,-4.380150667,-2.741802562,-1.381975112,-4.123777674,-2.737749511,-1.720332862,-4.458082372,-0.775644624,-0.775644624,0,-3.030017926,-1.944664118,-4.974682044,0.466174221
Max Strus,strusma01,2020,15,6,9.867029656,8.116616257,17.98364591,49.58802885,24.11490852,73.70293737,18.86116682,11.97009004,30.83125686,0.105097193,0.105097193,0,14.62562466,4.659581101,19.28520576,2.281021564
Edmond Sumner,sumneed01,2020,565,268,-2.280920373,-0.147189405,-2.428109778,0.532257229,-3.228050855,-2.695793626,-1.818515946,-0.808230977,-2.626746922,0.016852651,0.016852651,0,-2.968441444,-0.885863187,-3.854304631,-0.00112762
Caleb Swanigan,swanica01,2020,526,241,-4.676337543,-2.427264824,-7.103602366,1.359275273,-4.75751332,-3.398238046,-3.696797764,-2.998081063,-6.694878827,-0.488679699,-0.488679699,0,-3.779459444,-1.172933023,-4.952392467,1.927635731
Jayson Tatum,tatumja01,2020,3984,1897,3.174127443,1.091258288,4.265385731,4.35105102,3.643728401,7.994779421,3.583844608,1.664172734,5.248017342,7.719446132,7.719446132,0,3.979026519,1.671186501,5.650213019,-0.282459449
Jeff Teague,teaguje01,2020,2974,1366,0.403171321,-3.620144759,-3.216973438,-0.99720493,-1.99364793,-2.99085286,0.169686591,-3.473661497,-3.303974906,-0.386537344,-0.386537344,0,-0.990456007,-3.291298048,-4.281754054,-0.145556028
Garrett Temple,templga01,2020,3265,1525,-0.733285423,-0.154142587,-0.88742801,-5.070143267,2.399286214,-2.670857053,-1.66922824,0.353252913,-1.315975327,1.115548494,1.115548494,0,-1.84996759,0.157704231,-1.692263359,-0.018432601
Daniel Theis,theisda01,2020,2604,1247,-0.64503707,2.276421819,1.63138475,0.394513823,0.95409863,1.348612453,-0.512148286,2.039896388,1.527748102,2.709867694,2.709867694,0,-0.693075293,2.848944178,2.155868884,-0.439314908
Isaiah Thomas,thomais02,2020,2026,925,-1.111653412,-5.673174506,-6.784827918,-0.426436043,-5.80712641,-6.233562453,-1.046082372,-5.977744095,-7.023826467,-2.032564684,-2.032564684,0,-0.578753809,-6.852555267,-7.431309076,0.788943618
Khyri Thomas,thomakh01,2020,50,25,1.217646349,1.122859615,2.340505965,-11.6259301,-1.820891896,-13.44682199,-1.365101502,0.613020202,-0.7520813,0.025565827,0.025565827,0,-3.29956096,-0.793325031,-4.092885991,0.329802638
Matt Thomas,thomama02,2020,623,291,3.249824459,-1.040309221,2.209515238,-1.575084512,1.162592489,-0.412492024,2.403714152,-0.697442703,1.706271449,0.660235418,0.660235418,0,1.672731372,-1.362403374,0.310327998,-0.212685408
Tristan Thompson,thomptr01,2020,3461,1675,-1.728662138,1.238051798,-0.49061034,-1.905476051,-2.390279184,-4.295755235,-1.827264643,0.683339296,-1.143925347,1.352867254,1.352867254,0,-1.411082468,0.055189385,-1.355893083,-1.461452277
Matisse Thybulle,thybuma01,2020,2216,1037,-1.772962954,3.77117702,1.998214066,-3.194426117,1.669572024,-1.524854093,-2.177617411,3.515052318,1.337434906,2.173184528,2.173184528,0,-1.739681076,4.273050494,2.533369419,0.500812086
Anthony Tolliver,tollian01,2020,1374,636,-3.063779452,0.076972869,-2.986806583,-3.865954537,-4.656138979,-8.522093515,-3.415942786,-0.856115092,-4.272057878,-0.495215018,-0.495215018,0,-2.667822981,-1.701159742,-4.368982723,0.321867689
Juan Toscano-Anderson,toscaju01,2020,427,201,-3.666194497,0.321305177,-3.34488932,-5.340645143,-4.042217499,-9.382862642,-4.188648572,-0.508980883,-4.697629455,-0.199864824,-0.199864824,0,-4.52723135,0.665987137,-3.861244213,0.068979688
Karl-Anthony Towns,townska01,2020,2589,1187,4.9664346,2.184039282,7.150473881,7.554097593,-5.85229204,1.701805553,5.885708112,0.659483389,6.545191501,5.712130601,5.712130601,0,5.41563771,1.059038045,6.474675756,1.502428167
Gary Trent Jr.,trentga02,2020,1991,936,0.420063977,0.457863477,0.877927454,-1.290822354,-3.05804649,-4.348868844,0.080476386,-0.204966342,-0.124489955,1.246039256,1.246039256,0,-0.389692708,-0.762364591,-1.152057299,-0.631934944
Allonzo Trier,trieral01,2020,595,279,-0.346929125,-5.876876014,-6.223805139,-4.908317783,-0.945295032,-5.853612815,-1.219493121,-5.141255681,-6.360748801,-0.516175996,-0.516175996,0,-1.11624373,-5.976886774,-7.093130504,0.43693093
P.J. Tucker,tuckepj01,2020,4400,2041,-1.912071893,2.558788081,0.646716189,-0.096533415,1.146065955,1.04953254,-1.728627104,2.405876085,0.677248982,3.548816899,3.548816899,0,-1.535572187,2.750901344,1.215329157,-0.57290963
Rayjon Tucker,tuckera01,2020,168,78,-4.477113002,-1.425607578,-5.90272058,0.98943083,-4.947077774,-3.957646945,-3.625527466,-2.301096507,-5.926623973,-0.126437313,-0.126437313,0,-5.567433739,-2.261768903,-7.829202642,0.01747851
Evan Turner,turneev01,2020,561,251,-4.518713463,-0.405930855,-4.924644319,-7.775802293,4.605493497,-3.170308796,-5.455716803,0.685718336,-4.769998467,-0.260510962,-0.260510962,0,-3.181525138,-1.704836982,-4.88636212,0.721607647
Myles Turner,turnemy01,2020,2988,1463,-2.252865305,0.827582505,-1.4252828,-1.96157386,2.04361196,0.0820381,-2.3272514,1.096822276,-1.230429124,1.128627977,1.128627977,0,-1.885090578,1.507398229,-0.377692349,-0.505001649
Jonas Valanciunas,valanjo01,2020,3198,1483,0.152070958,1.890906973,2.042977931,0.17333725,1.565987449,1.739324699,0.180746808,1.952408626,2.133155434,3.684046634,3.684046634,0,-0.142523696,1.952313531,1.809789835,-0.294886921
Denzel Valentine,valende01,2020,788,376,1.169725347,1.915706622,3.085431969,-1.521527059,3.381840111,1.860313052,0.736411907,2.331458918,3.067870825,1.119326065,1.119326065,0,0.449202384,1.331190654,1.780393038,0.29744015
Jarred Vanderbilt,vandeja01,2020,105,46,-8.020893755,-0.302883243,-8.323776998,-11.14550371,-3.770981752,-14.91648546,-9.179849147,-1.058289774,-10.23813892,-0.177583645,-0.177583645,0,-9.412961546,-2.472731958,-11.8856935,1.619739195
Fred VanVleet,vanvlfr01,2020,3610,1719,2.100992338,0.72185482,2.822847159,0.08698864,1.125348755,1.212337395,1.782853999,0.801736182,2.584590181,4.638314943,4.638314943,0,2.340592899,1.606199051,3.94679195,-0.87885838
Gabe Vincent,vincega01,2020,86,41,-5.207501681,-4.169312999,-9.37681468,-10.49986156,6.673413376,-3.826448183,-6.653695102,-2.150805566,-8.804500668,-0.126588345,-0.126588345,0,-3.694026191,-7.769579248,-11.46360544,-0.049070056
Noah Vonleh,vonleno01,2020,806,363,-2.60540187,1.714106753,-0.891295117,-6.411864555,1.843887797,-4.567976758,-3.552372419,1.863504515,-1.688867905,0.196052818,0.196052818,0,-3.906806245,0.892396603,-3.014409642,-0.118999826
Nikola Vucevic,vucevni01,2020,3292,1587,-0.535701651,1.885815989,1.350114338,1.672434849,-1.169975057,0.502459791,-0.048697254,1.363373579,1.314676325,3.293967015,3.293967015,0,0.529330664,2.77400369,3.303334354,0.088347334
Dean Wade,wadede01,2020,121,54,-4.178532791,2.127089829,-2.051442962,0.881360193,-0.075158041,0.806202152,-3.261998781,1.978025042,-1.28397374,0.040923189,0.040923189,0,-2.830664398,-0.785460885,-3.616125283,1.346376872
Moritz Wagner,wagnemo01,2020,1389,617,-0.941786856,2.39474742,1.452960564,-0.590332772,0.647864735,0.057531963,-0.942863004,2.282841625,1.33997862,1.304332992,1.304332992,0,-0.460077601,1.755343332,1.295265731,1.334074547
Dion Waiters,waitedi01,2020,89,42,1.063429668,-5.19533296,-4.131903292,3.63491086,6.562406614,10.19731747,1.638369601,-2.999782411,-1.361412811,0.029471797,0.029471797,0,4.236639499,-5.909475051,-1.672835552,-0.97177296
Kemba Walker,walkeke02,2020,3096,1481,5.218499843,0.423582067,5.64208191,6.213024955,-4.408850391,1.804174564,5.715884613,-0.606580679,5.109303935,5.941865327,5.941865327,0,6.09650963,-0.045487694,6.051021936,0.057152458
Lonnie Walker IV,walkelo01,2020,1512,708,-2.072081812,-0.731965442,-2.804047255,-1.101965105,0.476134635,-0.62583047,-2.007039219,-0.500395797,-2.507435016,0.087402135,0.087402135,0,-1.67497971,-1.104893983,-2.779873693,-0.253356193
Tyrone Wallace,wallaty01,2020,348,160,-5.644289992,0.26690573,-5.377384262,-8.66881577,5.857534162,-2.811281609,-6.581542556,1.541962184,-5.039580371,-0.187364907,-0.187364907,0,-6.697289278,-0.02785195,-6.725141229,0.252136567
Derrick Walton Jr.,waltode01,2020,536,248,-0.347861977,-0.130880433,-0.47874241,-4.578497352,0.660595546,-3.917901806,-1.290456454,-0.01142707,-1.301883524,0.185445386,0.185445386,0,-2.063928035,-0.593926205,-2.657854239,-1.273990164
Brad Wanamaker,wanambr01,2020,2321,1100,-0.73611048,-0.763101389,-1.499211869,-1.707948476,1.261787791,-0.446160686,-1.037237116,-0.438992492,-1.476229608,0.711041972,0.711041972,0,-1.466991986,-0.138432531,-1.605424517,-0.545697341
T.J. Warren,warretj01,2020,3793,1845,0.754733861,0.778511595,1.533245457,-2.175739232,0.79311489,-1.382624343,0.171550707,0.823055217,0.994605924,3.508830081,3.508830081,0,-0.225273396,1.080938827,0.855665431,-0.464242706
P.J. Washington,washipj01,2020,3270,1607,-2.708862313,-1.128049162,-3.836911476,-2.20631233,1.450143103,-0.756169227,-2.712571546,-0.605510748,-3.318082294,-0.466681778,-0.466681778,0,-2.353777298,-0.818879814,-3.172657112,0.2006523
Yuta Watanabe,watanyu01,2020,178,82,-3.374503266,2.864270069,-0.510233197,-3.707815579,-0.302239356,-4.010054935,-3.603894807,2.4176141,-1.186280708,0.065115788,0.065115788,0,-4.499360576,0.880268118,-3.619092458,-0.475045454
Tremont Waters,watertr01,2020,159,73,-4.052283347,-1.275115839,-5.327399186,0.052958753,0.621048627,0.674007379,-3.483612444,-1.019833247,-4.503445691,-0.06660988,-0.06660988,0,-3.124644167,-1.713246418,-4.837890585,2.036457348
Paul Watson,watsopa01,2020,57,25,-7.306685315,1.153800825,-6.15288449,-0.302042284,11.31423022,11.01218794,-6.287608796,3.38516249,-2.902446306,-0.004038907,-0.004038907,0,-3.417704375,-0.456880484,-3.874584858,0.07069518
Quinndary Weatherspoon,weathqu01,2020,9,4,-3.673859034,-19.44051893,-23.11437797,-26.86888405,0.131799544,-26.7370845,-8.659359213,-16.50093039,-25.16028961,-0.044701129,-0.044701129,0,-11.83575059,-19.04723353,-30.88298412,-2.306245321
Russell Westbrook,westbru01,2020,3946,1767,1.05670528,-1.228606518,-0.171901238,-2.491441005,3.05889923,0.567458225,0.347271399,-0.415858434,-0.068587035,2.495450623,2.495450623,0,1.479121846,-0.118772202,1.360349644,3.296085116
Coby White,whiteco01,2020,3191,1496,-0.97668438,-1.656213895,-2.632898274,-1.41927706,-0.718525309,-2.137802368,-1.0676197,-1.542144651,-2.609764351,0.107173203,0.107173203,0,-1.451906802,-1.562850587,-3.014757389,0.13064168
Derrick White,whitede01,2020,2876,1338,1.535958611,1.239120855,2.775079466,-2.161693434,1.04277298,-1.118920454,0.850883911,1.325292096,2.176176007,3.356932834,3.356932834,0,0.294242218,1.517893284,1.812135503,-0.179290571
Hassan Whiteside,whiteha01,2020,3671,1742,0.35532871,2.998272667,3.353601377,2.467463767,-0.658712631,1.808751136,0.795753963,2.482466635,3.278220597,5.324406438,5.324406438,0,0.64238614,2.12446365,2.76684979,-0.633867945
Andrew Wiggins,wiggian01,2020,3711,1718,0.088717206,-2.107538757,-2.018821551,0.690334171,-2.391679638,-1.701345467,0.304449543,-2.271378663,-1.96692912,0.687462045,0.687462045,0,-0.033521185,-1.80182034,-1.835341524,-0.064149646
Grant Williams,willigr01,2020,1891,886,-3.60443232,2.23126217,-1.37317015,0.159901937,4.939948588,5.099850525,-3.096017135,2.842443994,-0.253573141,1.130462937,1.130462937,0,-3.493378195,2.136700044,-1.35667815,0.179480333
Johnathan Williams,willijo04,2020,280,135,-1.228393795,-7.163696498,-8.392090293,-6.078886322,-1.933071528,-8.01195785,-2.331859524,-6.447511583,-8.779371108,-0.411163317,-0.411163317,0,-3.814581949,-7.703841128,-11.51842308,-1.012624925
Kenrich Williams,willike04,2020,1681,779,-1.907365172,2.501382194,0.594017022,-3.134670279,1.66928701,-1.465383268,-2.302547727,2.513884256,0.21133653,1.171089753,1.171089753,0,-2.243210053,2.398567119,0.155357066,-0.509808924
Lou Williams,willilo02,2020,3693,1687,3.052247338,-2.736133453,0.316113885,-1.219151523,-2.130183986,-3.349335509,2.300115708,-2.799073848,-0.49895814,1.971682423,1.971682423,0,2.422955963,-3.061991544,-0.639035581,1.80066206
Marvin Williams,willima02,2020,1952,930,-0.876469828,-0.860256249,-1.736726076,0.261362421,-0.727814388,-0.466451966,-0.672981945,-0.864034228,-1.537016173,0.552332647,0.552332647,0,-1.13062012,-1.412994705,-2.543614824,-0.051503078
Nigel Williams-Goss,willini01,2020,62,28,-3.186514216,1.226456268,-1.960057949,-5.550750814,17.54219074,11.99143992,-3.873414542,4.700165828,0.826751286,0.051874713,0.051874713,0,-2.541961203,1.371674712,-1.170286491,1.554855113
Robert Williams III,williro04,2020,571,269,-2.51236745,3.241372931,0.729005481,1.263255793,-3.328966897,-2.065711104,-1.932797589,1.984089368,0.05129178,0.385788365,0.385788365,0,-1.684163372,1.984515774,0.300352402,0.352541736
Zion Williamson,willizi01,2020,962,433,1.470993434,-0.228646054,1.24234738,3.118759661,3.792380199,6.91113986,1.888011156,0.607913951,2.495925107,1.178638237,1.178638237,0,1.886848115,-0.176209677,1.710638438,1.736665301
D.J. Wilson,wilsodj01,2020,566,255,-3.731682755,-3.676494994,-7.408177749,-6.353741342,-2.237311076,-8.591052418,-4.60067494,-3.775531361,-8.376206301,-0.731195611,-0.731195611,0,-4.32278669,-4.439979272,-8.762765963,-0.108646515
Justise Winslow,winslju01,2020,768,352,-1.753194609,0.351455545,-1.401739065,-0.999590571,7.060275835,6.060685264,-1.736453179,1.778741469,0.04228829,0.502992543,0.502992543,0,-0.529784493,0.671606839,0.141822346,0.310147672
Christian Wood,woodch01,2020,2452,1175,1.300282918,2.86390699,4.164189909,2.593004282,2.394617249,4.987621531,1.668217839,3.001404789,4.669622628,4.44922595,4.44922595,0,1.361510387,1.301676815,2.663187201,0.029211412
Delon Wright,wrighde01,2020,2659,1260,1.326626603,0.162915065,1.489541668,-2.380799874,-0.279072445,-2.65987232,0.583400557,0.070466567,0.653867124,2.170251623,2.170251623,0,0.502766773,0.120163095,0.622929868,-0.836076251
Justin Wright-Foreman,wrighju02,2020,4,2,-6.863136218,32.67626391,25.81312769,-50.20231708,65.39974021,15.19742313,-16.18834425,41.5328717,25.34452745,0.027993661,0.027993661,0,-17.62651485,27.11710895,9.490594099,-2.39875358
Thaddeus Young,youngth01,2020,3096,1455,-2.500960764,0.816655068,-1.684305696,-4.211736887,0.172405011,-4.039331876,-2.956375535,0.714684417,-2.241691118,0.379694346,0.379694346,0,-2.892508983,1.09503233,-1.797476653,0.636989648
Trae Young,youngtr01,2020,4343,1981,6.585922058,-2.520402758,4.0655193,8.326423716,-5.26982177,3.056601946,7.500200374,-3.191612573,4.308587801,7.325524155,7.325524155,0,8.297874985,-3.613145492,4.684729493,2.736795245
Cody Zeller,zelleco01,2020,2495,1224,-0.608578929,-1.101852727,-1.710431655,-0.728895772,-3.617487643,-4.346383415,-0.596285623,-1.628819536,-2.225105159,0.327500456,0.327500456,0,-0.494665664,-1.540943904,-2.035609568,-0.089766047
Ante Zizic,zizican01,2020,398,185,-3.388921216,1.575477006,-1.81344421,3.457960629,2.194915655,5.652876284,-2.081035219,1.974529128,-0.10650609,0.248845024,0.248845024,0,-2.71814852,0.119808891,-2.598339629,-0.272513928
Ivica Zubac,zubaciv01,2020,2289,1083,0.624743389,3.315717517,3.940460906,0.190957514,1.355597435,1.546554949,0.535135143,3.020559259,3.555694401,3.469481922,3.469481922,0,-0.554823226,2.763797248,2.208974022,-0.43070024
